domain,model,puzzle_id,pass_type,correct,error,elapsed_s,group_scores,key_ngrams,min_conf,min1_conf,mean_conf,raw_response
ConnectionsPlus,Gemini 3 Flash,connp_018,un_augmented,1,,1.9881715774536133,"[95, 95, 95, 95, 95, 95, 85, 85]","[[""Geometry Terms"", ""Excellent"", ""confident""], [""Las Vegas casinos"", ""relatively easy to spot"", ""I was confident""], [""Homophones of single letters"", ""strong possibility"", ""very suspect""], [""pretty straightforward"", ""portmanteaus""], [""Perfect"", ""Synonyms for \""Take it all/Monopolize\""""], [""Mechanical components"", ""specifically related to gears""], [""selected"", ""I knew I had to find a group here"", ""Black and White""], [""Yes!"", ""I needed to verify everything"", ""BULL""]]",85.0,85.0,92.5,
ConnectionsPlus,Gemini 3 Flash,connp_020,un_augmented,1,,1.8996353149414065,"[95, 85, 90, 95, 85, 90, 90, 85]","[[""public information or alerts"", ""Easy, Group 2""], [""cleaners"", ""Ah-ha!"", ""Those are all things""], [""places to shop"", ""BAZAAR, FAIR, MARKET, and OUTLET""], [""elements of a grocery store checkout"", ""REGISTER, SCALE, CONVEYOR BELT, and SCANNER""], [""those all have a \""tab\"""", ""browser has tabs"", ""soda can has a pull tab""], [""those can all follow \""Palm\"""", ""Palm Sunday"", ""Palm Tree"", ""Palm Reader""], [""related to \""Mercury\"""", ""some type of color connection"", ""Yes!""], [""pizza toppings or types"", ""solid starting point"", ""VEGGIE, HAWAIIAN, PLAIN, SUPREME""]]",85.0,85.0,89.375,
ConnectionsPlus,Gemini 3 Flash,connp_022,un_augmented,0,,1.6146557331085205,"[85, null, null, null, 90, 80, null, null]","[[""Bluebell, Blue Genie, Blue Angel"", ""Blue category"", ""That's a strong fit"", ""Group 7 is a Blue item""], [], [], [], [""modern buzzwords"", ""It feels like this is the strongest route"", ""21st-century devices"", ""The puzzle is solved!""], [""terms of endearment"", ""four endearment words"", ""DEAR, DOLL, PEACH, EGG""], [], []]",80.0,85.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_021,un_augmented,1,,1.8550281524658203,"[null, null, null, 41, 81, 90, 65, null]","[[], [], [], [""pizza ingredients"", ""tomato sauce, pepperoni, cheese, dough"", ""all set""], [""Guide, direct, coach, train"", ""Teaching, leading"", ""teach or lead"", ""can build off of that""], [""monorail, dioxide, triangle, tetracycline"", ""prefix-related words"", ""That's solid!"", ""prefix group again""], [""idea for something with blades"", ""Lawn mower, helicopter, ice skates"", ""What's the fourth?""], []]",41.0,65.0,69.25,
ConnectionsPlus,Gemini 3 Flash,connp_023,un_augmented,1,,2.1142048835754395,"[85, 85, 85, 85, 85, 85, 85, 85]","[[""final, definitive categorization"", ""most accurate and logical grouping"", ""Insects""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Phrases""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Trees""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Movies""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Jokes""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""2-Letter Sounds""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Corn""], [""final, definitive categorization"", ""most accurate and logical grouping"", ""Result""]]",85.0,85.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_025,un_augmented,1,,1.819159746170044,"[85, 90, 80, 80, 75, 95, 90, 85]","[[""Then it hits"", ""TRI-"", ""TRIANGLE"", ""TRICYCLE"", ""TRIDENT"", ""TRIPOD""], [""coming together"", ""BOOT CAMP"", ""BAND CAMP"", ""SUMMER CAMP"", ""BASE CAMP""], [""coastal features"", ""good start"", ""circling back to them""], [""School Day"", ""naturally"", ""confirm each grouping""], [""covering and protecting"", ""Protective"", ""Coverings""], [""aha!"", ""LET SLEEPING DOGS LIE"", ""that's it!""], [""That clicks!"", ""Japanese origin word"", ""discovery"", ""TYCOON is Japanese for sure""], [""skiing terms"", ""making sense"", ""now I'm becoming confident""]]",75.0,80.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_024,un_augmented,1,,1.924576997756958,"[95, 85, 90, 95, 100, 75, 90, 95]","[[""Footnote symbols"", ""Aha!"", ""Group One""], [""Arc/crescent shapes"", ""starting to crystallize"", ""A good group""], [""Boasting"", ""Group Four"", ""Groupings are all cohesive""], [""Gift-Wrapping"", ""A clear category"", ""form a pattern""], [""Mr. Monopoly accessories"", ""The \""Monopoly Man\"" category"", ""The \""Monopoly Game Piece Category\""""], [""Cereal Mascots?"", ""new idea!"", ""had an epiphany"", ""Category 5""], [""Group Two - Movement/Force"", ""A solid verb-based group"", ""makes sense""], [""Hidden Foot Parts"", ""TOE, ANKLE, HEEL, ARCH - yes!"", ""Category 8""]]",75.0,85.0,90.625,
ConnectionsPlus,Gemini 3 Flash,connp_026,un_augmented,1,,1.8456015586853027,"[65, 75, 55, 85, 95, 95, 75, 75]","[[""Paths"", ""ALLEY"", ""LANE"", ""WAY"", ""COURT""], [""Endure"", ""BEAR, STAND, STOMACH, SWALLOW"", ""have to do with enduring""], [""BILL, TOM, PAT, BOB"", ""hardest part"", ""connection was finally""], [""LEMON, BUST, MISS, TURKEY"", ""all mean failure"", ""all fit together""], [""It all clicked"", ""really solid"", ""colors"", ""past tense""], [""Very solid!"", ""DON, PUT ON, WEAR, SPORT"", ""all show how to wear""], [""GEAR, KIT, STUFF, TACKLE"", ""obviously equipment""], [""HOOK, SILVER, SPARROW, LUFFY"", ""all famous""]]",55.0,65.0,77.5,
ConnectionsPlus,Gemini 3 Flash,connp_028,un_augmented,1,,1.921896934509277,"[85, 90, 85, 85, 90, 85, 85, 75]","[[""words that felt like they would be handy"", ""synonyms for \""close at hand,\"""", ""easy to get""], [""British slang set was immediately apparent"", ""common British English slang""], [""self-explanatory"", ""sweets""], [""semantic similarity here"", ""opposite of full/solid""], [""imitation words"", ""synonyms for things that are not the original""], [""polite interjections"", ""expressing surprise or distress""], [""substantial, satisfying meal"", ""words describing a""], [""the \""Y\"" group"", ""took a while"", ""breakthrough"", ""it became clear""]]",75.0,85.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_029,un_augmented,1,,1.7248964309692385,"[null, 90, null, 70, null, 85, 95, 85]","[[], [""Dental terms are easy"", ""A nice, clean category""], [], [""descriptors of a messy life?"", ""maybe, but feels weak""], [], [""I start to group words"", ""FAKE""], [""sudden realization"", ""SPARE RIB"", ""SPARE TIRE"", ""SPARE TIME"", ""SPARE ME"", ""looks good""], [""mechanical terms"", ""Record player parts, no problem""]]",70.0,85.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_027,un_augmented,1,,2.388251543045044,"[65, 85, 90, 65, 70, 95, 75, 85]","[[""prickly things"", ""Not bad""], [""Arenas"", ""Big venues"", ""strong fit""], [""Automobile fluids"", ""definitely go together""], [""String instrument parts"", ""easy""], [""Legal verbs"", ""These all work, right?""], [""Synonyms for trickery"", ""Excellent start""], [""make sense"", ""modern concepts""], [""star rhyme"", ""makes this group click""]]",65.0,65.0,78.75,
ConnectionsPlus,Gemini 3 Flash,connp_030,un_augmented,1,,2.002964735031128,"[85, 95, 90, 85, 95, 90, 85, 95]","[[""Imperial Units of Measurement"", ""what differentiates it from \""METER\"""", ""These are all units""], [""Female-Led Bands"", ""pretty straightforward"", ""fit the shared theme"", ""perfectly""], [""types of light"", ""common concept of illumination"", ""all words that can be followed by""], [""Words of Fascination/Captivation"", ""shared sense of wonder"", ""related to captivating""], [""Facial Features"", ""Simple, elegant, and definitive"", ""all parts of the human face""], [""Snippets of Text/Media"", ""They go together"", ""all small portions taken from a larger work""], [""Star compound words"", ""logical"", ""final answer""], [""Parking-Related Terms"", ""All of these terms are connected"", ""Done""]]",85.0,85.0,90.0,
ConnectionsPlus,Gemini 3 Flash,connp_031,un_augmented,0,,2.3714215755462646,"[65, 45, 85, 80, 40, 75, 85, 95]","[[""famous painters"", ""MUNCH, WHISTLER, BACON, SPARE!""], [""unadorned"", ""simple"", ""plain means paper""], [""BITE, CHEW, MUNCH, CHAMP"", ""sounds and actions for eating""], [""fatigue"", ""Tire, Drain, Exhaust, Bore"", ""yep""], [""slices"", ""money slang"", ""SINGE""], [""fish!"", ""Sole, Pollock, Tang, Char""], [""forensic evidence!"", ""Fingerprint, Tire Mark, Hair, Fiber""], [""hair products"", ""MOUSSE, GEL, SPRAY, WAX"", ""Got it, easy start""]]",40.0,45.0,71.25,
ConnectionsPlus,Gemini 3 Flash,connp_032,un_augmented,1,,2.4775257110595703,"[90, 95, 95, 90, 90, 85, 90, 90]","[[""Unsettle"", ""I have 8 groups"", ""All 32 words are now used""], [""definitely sci-fi"", ""Yes. Sci-fi"", ""Movies - Dune, Alien, Tron, Avatar""], [""scream Monopoly to me"", ""Yes. Monopoly"", ""Monopoly spaces""], [""cooking and eating-related"", ""Yes. Tools"", ""vessel words""], [""things are starting to click"", ""I decide the last must be egg noodle"", ""Yes. Egg themed""], [""synonyms for person"", ""legal synonyms"", ""Yes. Formal person""], [""Greek Mythology Characters"", ""Yes. Greek Mythology"", ""SIREN, MUSE, FURY, and FATE""], [""size - GIANT, SUPER, JUMBO, MONSTER"", ""I'm happy with this too"", ""Yes. Large""]]",85.0,90.0,90.625,
ConnectionsPlus,Gemini 3 Flash,connp_038,un_augmented,1,,2.0219454765319824,"[85, 90, 85, 80, 85, 90, 80, 95]","[[""That's a good girl group"", ""GO-GO'S, CHICKS, BANGLES, SUPREMES""], [""Bingo!"", ""STAR ___"", ""very good category""], [""Yes!"", ""fascinate"", ""ENTRANCE, RIVET, CHARM, THRILL""], [""TEXT PORTION"", ""EXTRACT, PASSAGE, QUOTE, CLIP""], [""radio talk is a clear group"", ""ROGER, COPY, OVER, and NEGATIVE""], [""Bingo!"", ""BIBLE BOOKS"", ""JOB, NUMBERS, JUDGES, DANIEL""], [""POKE"", ""related to piercing"", ""PIERCE, POKE, JAB, STICK""], [""Bingo!"", ""SUGAR and SURE have the sounds SH"", ""SH-sound""]]",80.0,80.0,86.25,
ConnectionsPlus,Gemini 3 Flash,connp_036,un_augmented,0,,2.0659384727478027,"[85, 85, 55, 90, 85, 75, 50, 85]","[[""obvious ones jump out"", ""large venues"", ""solid""], [""obvious ones jump out"", ""automotive fluids"", ""solid""], [""types of drinks"", ""Apple butter is also a thing"", ""apple sauce"", ""Apple cider""], [""obvious ones jump out"", ""deception"", ""solid""], [""obvious ones jump out"", ""business entities"", ""solid""], [""maybe"", ""prefixes"", ""de-germ, de-luxe, de-crypt, de-port""], [""maybe"", ""things that could come in pods"", ""pods?"", ""vape pods"", ""malt pods?""], [""pointing towards a sense of strength"", ""solid, squat, thick, stout"", ""solid""]]",50.0,55.0,76.25,
ConnectionsPlus,Gemini 3 Flash,connp_039,un_augmented,1,,2.1297976970672607,"[85, 80, 80, 75, 80, 80, 80, 85]","[[""OPENING, BREAK, CHANCE, SHOT"", ""are all opportunities"", ""Correct""], [""BREAKFAST, PARKING, POOL, and WI-FI?"", ""hotel amenities"", ""Correct""], [""CASPER, GHOST, TWILIGHT, LET ME IN"", ""supernatural movies"", ""Correct""], [""SIGNAL"", ""CUE, PROMPT, NOD"", ""Correct""], [""KNOCK-KNOCK and DAD"", ""suggests humor"", ""Correct""], [""DIGITAL, WRIST"", ""STOP"", ""watch-related words"", ""Correct""], [""PRODUCT, FRUIT, YIELD, RETURN"", ""results from labor"", ""Correct""], [""Corn ____"", ""MAZE, MUFFIN, SILK, SYRUP"", ""Correct"", ""this could work""]]",75.0,80.0,80.625,
ConnectionsPlus,Gemini 3 Flash,connp_042,un_augmented,1,,2.0251498222351074,"[75, 90, 85, 95, 100, 65, 80, 80]","[[""seemed like gifts"", ""no clear connection"", ""Bingo!"", ""most obscure"", ""unlocked""], [""noticed the fly words"", ""Now I had one!""], [""noticed stripes"", ""linking"", ""CANDY CANE, TIGER, CROSSWALK, and even REFEREE""], [""homophone greetings"", ""Eureka!"", ""realized that those were greetings""], [""Coffee shop"", ""knew that was a group""], [""clearly related"", ""Fair and square"", ""thought that would be a group!""], [""looking for GIRL titles"", ""got me"", ""GOSSIP GIRL""], [""Track, Hound, Tail, I knew were related"", ""dog group"", ""where is it now?""]]",65.0,75.0,83.75,
ConnectionsPlus,Gemini 3 Flash,connp_043,un_augmented,1,,1.8459563255310056,"[85, 90, 85, 85, 90, 95, 90, 95]","[[""revolve around spoiling"", ""cohesive and specific""], [""homophone for a distinct body of water"", ""Water Homophones""], [""intended to catch someone off guard"", ""Phrases to Surprise""], [""Gift Wrapping Essentials"", ""typical elements found""], [""classic accessories"", ""associated with the character Mr. Monopoly""], [""maneuver through a densely populated area"", ""Push Through Crowd""], [""Snake Verbs"", ""accurately describe actions associated with snakes""], [""classic pattern"", ""words that remain make a part of the foot""]]",85.0,85.0,89.375,
ConnectionsPlus,Gemini 3 Flash,connp_045,un_augmented,1,,1.860429286956787,"[75, 80, 50, 65, 85, 90, 85, 40]","[[""BOOT CAMP"", ""SUMMER CAMP"", ""BAND CAMP"", ""BASE CAMP"", ""Okay, that works""], [""Endure"", ""BEAR, STAND, STOMACH"", ""verbs for Endure""], [""coastal features?"", ""Could be"", ""not working""], [""failures or bad words"", ""MISS, BUST, BOOT, LEMON"", ""seem like""], [""sound like colors"", ""CAMEROON = MAROON"", ""WHISTLEBLEW = BLUE"", ""UNREAD = RED""], [""Protective items make sense"", ""I'll make a group for that"", ""SCREEN, MASK, SHIELD, COVER""], [""let sleeping dogs lie"", ""solid category"", ""too late to back out""], [""One Piece characters"", ""not quite fit"", ""does not seem to fit""]]",40.0,50.0,71.25,
ConnectionsPlus,Gemini 3 Flash,connp_046,un_augmented,1,,1.9014959335327148,"[85, 90, 95, 95, 100, 95, 95, 85]","[[""on ice, meaning certain"", ""CINCH, LOCK, GUARANTEE, ICE""], [""ROGER, COPY, NEGATIVE, OVER? Yes!"", ""Radio talk""], [""Is Group 2 really the Bible Books? Yep!"", ""DANIEL, JOB, JUDGES, NUMBERS""], [""Places to hang out/eat/drink"", ""Establishment, Joint, Haunt, Dive""], [""Modern Pentathlon"", ""Aha! Perfect"", ""FENCE, SWIM, RIDE, SHOOT""], [""Funds"", ""SLUSH, MUTUAL, TRUST, HEDGE. Done.""], [""stabbing"", ""PIERCE, STICK, JAB, POKE? Yup!""], [""all begin with the letter S, and sound like \""SH.\"""", ""SEAN, SIOBHAN, SUGAR and SURE""]]",85.0,85.0,92.5,
ConnectionsPlus,Gemini 3 Flash,connp_041,un_augmented,1,,2.6755926609039307,"[85, 95, 95, 95, 41, 55, 95, 100]","[[""Inanimate, wooden, blank, flat"", ""connection there"", ""Yes""], [""Portmanteaus are always fun"", ""Smog, motel, spork, blog"", ""Yes""], [""hoarding, of taking control"", ""Monopolize, hog, corner, bogart"", ""Seems perfect""], [""immediately jump out"", ""Rod, hook, bracket, curtain"", ""solid""], [""not finding anything there"", ""don't work"", ""remaining words""], [""Tableware, that's it"", ""glass, coaster, garnish, straw, spork"", ""examine that again""], [""mechanical things"", ""Cog, gear, sprocket, pinion"", ""Excellent""], [""Yes!"", ""Words starting with BULL"", ""Bulldog, bullfrog, bullhorn, bulldoze""]]",41.0,55.0,82.625,
ConnectionsPlus,Gemini 3 Flash,connp_048,un_augmented,0,,2.2631657123565674,"[null, 65, 60, 45, 40, 85, 70, 75]","[[], [""detective vibes"", ""initially considered CROSS"", ""re-evaluating my options""], [""window hardware"", ""reaching"", ""CURTAIN ROD"", ""CURTAIN HOOK""], [""thought about boats"", ""Vehicle (BUSBOY, TRAINEE, CARBON, SHIPSHAPE)""], [""drink accessories, again"", ""types of glass? No"", ""COASTER could be a vehicle""], [""finally, that \""ASH\"" was a tree"", ""solid \""Hidden Tree\"" category"", ""Garnish (ASH), Psalm (ELM), Popular (Poplar), Marple (Maple)""], [""length of time words"", ""Time (SPAN, STRETCH, INTERVAL, PERIOD)""], [""access items"", ""seemed solid"", ""were pretty solid""]]",40.0,45.0,62.85714285714285,
ConnectionsPlus,Gemini 3 Flash,connp_047,un_augmented,1,,2.5999855995178223,"[85, 90, 85, 90, 90, 75, 80, 85]","[[""Banana"", ""if that group works"", ""I'm good""], [""got the venues easily"", ""Venues""], [""Auto fluids are easy"", ""Car fluids""], [""fish category is good"", ""legit fish""], [""trickery words"", ""Trickery""], [""Fruit Desserts"", ""tart is a dessert and"", ""Desserts""], [""grumpy words are left"", ""Irritable""], [""modern stuff"", ""really common now"", ""21st-century""]]",75.0,80.0,85.0,
ConnectionsPlus,Gemini 3 Flash,connp_052,un_augmented,1,,1.885073184967041,"[65, 85, 81, 41, 75, 85, 85, 81]","[[""pellet-filled objects"", ""bead-filled items jump out""], [""abrasives"", ""sand, file"", ""initial categories are solid""], [""words that go before fingers"", ""butter, sticky"", ""initial categories are solid""], [""Researching it"", ""hitting dead ends"", ""all sorts of connections are tested""], [""knob-controlled items"", ""knob-controlled devices"", ""knob category""], [""betting terms"", ""betting"", ""initial categories are solid""], [""terms that maintain"", ""keep/preserve"", ""initial categories are solid""], [""terms of endearment for a partner"", ""words of endearment for a soft/sweet person"", ""soft or weak person-esque terms""]]",41.0,65.0,74.75,
ConnectionsPlus,Gemini 3 Flash,connp_049,un_augmented,1,,1.9708976745605469,"[75, 85, 85, 80, 85, 85, 85, 90]","[[""re-examine"", ""Hit"", ""BOX, SOCK, SLUG, and DUKE"", ""Duking it out""], [""verify"", ""BROWN"", ""Cook/Heat"", ""ROAST, TOAST, SEAR, BROWN""], [""fairly confident"", ""Huge"", ""BUMPER, GIANT, MONSTER, TITANIC""], [""SEE and C are the same"", ""Represented by C"", ""CELSIUS, COLD, ONE HUNDRED, SEE""], [""Family Slang"", ""CUZ, UNC, GRAM, POP"", ""nicknames""], [""disreputable places"", ""DUMP, HOLE, JOINT, DIVE""], [""certain"", ""tournament round words"", ""FINAL, SEMI, QUARTER, QUALIFIER""], [""States"", ""Massachusetts, Mississippi, Pennsylvania, and Washington"", ""verify the State name is correct""]]",75.0,80.0,83.75,
ConnectionsPlus,Gemini 3 Flash,connp_054,un_augmented,1,,1.8835625648498533,"[85, 75, 90, 90, 90, 75, 75, 80]","[[""Gymnastics Moves"", ""Common moves found in gymnastics""], [""Magnification Types"", ""Referring to magnification""], [""Fonts"", ""Standard digital fonts""], [""Disney Princesses"", ""recognized Disney princess""], [""Gymnastics Apparatus"", ""standard pieces of equipment""], [""kicking someone out"", ""expel or dismiss""], [""Words associated with"", ""follow the word \""horse\""""], [""2022 Horror Movies"", ""popular horror movies""]]",75.0,75.0,82.5,
ConnectionsPlus,Gemini 3 Flash,connp_053,un_augmented,1,,1.9396777153015137,"[85, 80, 85, 75, 85, 95, 95, 95]","[[""Popeye's essential objects"", ""SPINACH, PIPE, ANCHOR, FOREARM"", ""no word seems out of place""], [""The \""bends,\"""", ""CROOK, BEND, ELBOW, ANGLE"", ""variation of a \""bend\""""], [""Verbs that imply responsibility"", ""SHOULDER, BEAR, ASSUME, HANDLE""], [""Stipulations of certain circumstances"", ""STRINGS, CATCH, CONDITION, ASTERISK""], [""\""sheet\"" words"", ""BALANCE, CHEAT, COOKIE, FITTED"", ""The word \""sheet\"" is there""], [""riddle givers"", ""SPHINX, BRIDGE TROLL, MAD HATTER, RIDDLER"", ""Seems correct""], [""D.C. Landmarks"", ""CAPITOL, MALL, OBELISK, POOL"", ""seems obvious""], [""green characters"", ""SHREK, ELPHABA, HULK, GRINCH"", ""obvious starting point""]]",75.0,80.0,86.875,
ConnectionsPlus,Gemini 3 Flash,connp_055,un_augmented,1,,2.014002799987793,"[75, 55, 65, 70, 95, 70, 65, 85]","[[""Sci-Fi Movies"", ""ALIEN, AVATAR, DUNE, TRON"", ""Doesn't fit""], [""Lifeless"", ""WOODEN, BLANK, INANIMATE, FLAT"", ""connotation""], [""SPOON, LADLE, POT, BOWL"", ""Soup-related items"", ""ways to scoop""], [""CURTAIN ROD, HOOK, BRACKET"", ""parts of window treatments"", ""makes sense to create a group""], [""aha moment"", ""vehicle-related suffixes"", ""perfect group"", ""CAR-BON, BUS-BOY, TRAIN-EE, SHIP-SHAPE""], [""INDIVIDUAL, PERSON, CHARACTER, PARTY"", ""Terms for a person"", ""solidified""], [""STRAW, GLASS, COASTER, GARNISH"", ""Drink accessories"", ""can't ignore""], [""Size"", ""JUMBO, GIANT, SUPER, MONSTER"", ""all seem to be large/huge words"", ""home in on some better ideas""]]",55.0,65.0,72.5,
ConnectionsPlus,Gemini 3 Flash,connp_056,un_augmented,1,,1.8701589107513428,"[85, 75, 80, 85, 82, 80, 45, 90]","[[""Gymnastics equipment"", ""felt solid"", ""Gymnastics"", ""felt more natural""], [""set of despicable words"", ""Despicable"", ""felt more natural""], [""dismissal words"", ""became clear"", ""BOOT, BOUNCE"", ""EJECT and REMOVE""], [""OW rhyming words"", ""fairly distinct groupings"", ""solid""], [""wedding related words"", ""wedding ring"", ""wedding""], [""concept of trucks"", ""Truck set"", ""clarify the dismissal category""], [""working from the groups I knew to the groups I didn't"", ""final four groups"", ""felt more natural to fit in""], [""horror movies"", ""horror film, Smile"", ""rest fell into place"", ""no doubt""]]",45.0,75.0,77.75,
ConnectionsPlus,Gemini 3 Flash,connp_057,un_augmented,1,,1.6500577926635742,"[85, 60, 80, 55, 75, 80, 85, 70]","[[""MLB nicknames"", ""shortened nickname""], [""things that a \""cleaner\"" might be used for"", ""cleaners""], [""Marketplaces"", ""different places one might go""], [""Followed by \""Queen\"""", ""can be added before the word \""Queen\""""], [""Words with hidden colors"", ""contains a color""], [""Straightforward"", ""common pizza varieties""], [""Synonyms for creation/shaping"", ""act as verbs""], [""Synonyms for \""Secure\"""", ""describe something that is fixed""]]",55.0,60.0,73.75,
ConnectionsPlus,Gemini 3 Flash,connp_060,un_augmented,1,,1.8476438522338867,"[85, 45, null, 41, 75, null, 41, 65]","[[""GREAT SEAL"", ""looks solid"", ""Great Seal: EAGLE, SHIELD, OLIVE BRANCH, ARROWS""], [""ASTERISK, DAGGER, and PARENS"", ""Typographical stuff"", ""NUMBER""], [], [""I'm thinking, are these"", ""Dolly Split? No""], [""boastful bunch"", ""BLUSTER, STRUT, SHOW OFF, and CROW""], [], [""folklore-ish stuff"", ""LEPRECHAUN, ELVES, and I suppose RAINBOW""], [""Average"", ""MEAN, NORM, STANDARD, PAR"", ""fits""]]",41.0,41.0,58.66666666666666,
ConnectionsPlus,Gemini 3 Flash,connp_061,un_augmented,1,,1.63881516456604,"[85, 65, 90, 60, 85, 80, 75, 85]","[[""Clear as"", ""fit this one""], [""possible presidential nicknames"", ""confirm that I correctly remembered""], [""certain of those"", ""quickly realized"", ""anagrams""], [""fits better for certainty"", ""initially considered"", ""Sure Things""], [""most clear in this category"", ""sticking with them""], [""synonyms for a place to go to"", ""Finally""], [""felt related"", ""components of the Modern Pentathlon""], [""solid category"", ""common terms associated""]]",60.0,65.0,78.125,
ConnectionsPlus,Gemini 3 Flash,connp_058,un_augmented,1,,2.243196725845337,"[75, 90, 95, 65, 100, 100, 90, 25]","[[""I still second-guessed"", ""ship parts"", ""AFT, FORE, MAST, DECK""], [""cost"", ""solid categories"", ""Group 2: AMOUNT, FIGURE, PRICE, VALUE""], [""security, ah yes, phone unlock!"", ""Group 3: FACE, FINGERPRINT, PASSWORD, PIN""], [""Bingo!"", ""Night Before Christmas"", ""Four words. I was on a roll""], [""Cupid was the strongest category"", ""it was the \""right\"" category""], [""profanity"", ""immediate instinct"", ""Group 1: PROFANITY, EXPLETIVES, SWEARING, FOUR-LETTER WORDS""], [""My confidence grew with the possessive pronoun one"", ""MY, OUR, HIS, HER"", ""puzzle was solid""], [""kept circling back"", ""trying to find a more precise category"", ""only category remaining""]]",25.0,65.0,80.0,
ConnectionsPlus,Gemini 3 Flash,connp_063,un_augmented,0,,2.070810079574585,"[35, 60, 85, 45, 85, 85, 30, 95]","[[""symbol group felt weak"", ""often used together"", ""PARENS, ASTERISK, DAGGER""], [""arc/curve"", ""things that \""bend\"""", ""curved shapes""], [""Toleration"", ""just clicked"", ""STAND, BEAR, STOMACH, SWALLOW""], [""show-offs"", ""boast"", ""synonyms to each other""], [""Failure"", ""just clicked"", ""LEMON, BUST, MISS, TURKEY""], [""Hidden Colors"", ""just clicked"", ""UNREAD, WHISTLEBLEW, CAMEROON, COCKATIEL""], [""ELVES and LEPRECHAUN"", ""Maybe \""COUNT\"""", ""grasping at straws""], [""Pirates!"", ""strong connection"", ""SPARROW, HOOK, SILVER, LUFFY""]]",30.0,35.0,65.0,
ConnectionsPlus,Gemini 3 Flash,connp_065,un_augmented,1,,1.80523419380188,"[90, 90, 75, 90, 90, 85, null, null]","[[""geometry measurements"", ""belong together""], [""Las Vegas Hotels"", ""LUXOR, EXCALIBUR, ENCORE, ARIA"", ""belong together""], [""letter sounds"", ""I'm feeling that group"", ""letter-sounding connection""], [""Olympic sports"", ""belong together""], [""biological words"", ""belong together""], [""synonyms"", ""onto something"", ""pretty sure""], [], []]",75.0,85.0,86.66666666666667,
ConnectionsPlus,Gemini 3 Flash,connp_067,un_augmented,1,,1.8988945484161377,"[75, 80, 85, 65, 80, 70, 90, 90]","[[""re-evaluate the nautical terms"", ""confirm Group 7"", ""AFT, FORE, MAST, and DECK""], [""Measurement values"", ""PRICE, VALUE, AMOUNT, FIGURE"", ""become Group 4""], [""Cupid"", ""BOW, ARROW, DIAPER, and WINGS fit Group 8"", ""BOW belongs in the Cupid group""], [""Words related to \""zones\"""", ""TWILIGHT, COMFORT, BUFFER, TIME"", ""became Group 6""], [""Acting"", ""STAGE, FILM, CHARACTER, METHOD"", ""Group 5""], [""punctuation feels solid"", ""PERIOD, SLASH, COLON, and DASH"", ""Group 1""], [""identification methods"", ""PASSWORD, FINGERPRINT, PIN, and FACE"", ""fit for Group 2""], [""Seasoning"", ""SALT, SPICE, FLAVOR, SEASON"", ""is easy"", ""sets the foundation""]]",65.0,70.0,79.375,
ConnectionsPlus,Gemini 3 Flash,connp_066,un_augmented,1,,2.09663987159729,"[45, 75, 85, 90, 41, 75, 30, 85]","[[""hard part"", ""ARABESQUE"", ""ROUNDOFF"", ""SPLIT""], [""ANGULAR"", ""AREAL"", ""LINEAR"", ""VOLUMETRIC"", ""they may have dimensions"", ""realize these words are all dimensions""], [""GEORGIA"", ""VERDANA"", ""ARIAL"", ""easy"", ""those are fonts"", ""IMPACT""], [""bam"", ""Disney princesses"", ""MERIDA"", ""AURORA"", ""TIANA"", ""ARIEL"", ""Confirmed""], [""shift gears"", ""BANGLE"", ""GO-GO"", ""SUPREME"", ""CHICK""], [""STARBOARD"", ""STAR-FISH"", ""STARSTRUCK"", ""realize that GATE is there"", ""Confirmed""], [""BANGLE, CHARM, RIVET, and CLIP"", ""not immediately working"", ""ENTRANCE"", ""THRILL""], [""PASSAGE"", ""CLIP"", ""EXTRACT"", ""QUOTE"", ""looks promising""]]",30.0,41.0,65.75,
ConnectionsPlus,Gemini 3 Flash,connp_070,un_augmented,1,,1.915670394897461,"[60, 60, 60, 65, 60, 60, 60, 65]","[[""fit here"", ""types of public displays""], [""Palm ___"", ""all fit the theme""], [""Things with Tabs"", ""All these items have a \""tab\"" feature""], [""useful for cleaning purposes""], [""common elements"", ""found at the grocery store checkout""], [""Imitation"", ""all about faking""], [""coherent set"", ""Spare ___""], [""crucial components"", ""Record Player Parts""]]",60.0,60.0,61.25,
